gene_id	20.NM1__d1	20.NM1__d2
H2NCmale_00001227-RA	0	0
H2NCmale_00001228-RA	0	0
H2NCmale_00001229-RA	0	0
H2NCmale_00001230-RA	0	0
H2NCmale_00001231-RA	0	0
H2NCmale_00001233-RA	0	0
H2NCmale_00001236-RA	0	0
H2NCmale_00001237-RA	0	0
H2NCmale_00001238-RA	0	0
H2NCmale_00001239-RA	0	0
H2NCmale_00001241-RA	0	0
H2NCmale_00001242-RA	0	0
H2NCmale_00001243-RA	0	0
H2NCmale_00001244-RA	0	0
H2NCmale_00001245-RA	0	0
H2NCmale_00001246-RA	0	0
H2NCmale_00001247-RA	0	0
H2NCmale_00001250-RA	0	0
H2NCmale_00001251-RA	0	0
H2NCmale_00001253-RA	0	0
H2NCmale_00001254-RA	0	0
H2NCmale_00001257-RA	0	0
H2NCmale_00001258-RA	0	0
H2NCmale_00001260-RA	0	0
H2NCmale_00001261-RA	0	0
H2NCmale_00001262-RA	0	0
H2NCmale_00001263-RA	0	0
H2NCmale_00001264-RA	0	0
H2NCmale_00001265-RA	0	0
H2NCmale_00001266-RA	0	0
H2NCmale_00001267-RA	0	0
H2NCmale_00001268-RA	0	0
H2NCmale_00001273-RA	0	0
H2NCmale_00001277-RA	0	0
H2NCmale_00001279-RA	0	0
H2NCmale_00001280-RA	0	0
H2NCmale_00001281-RA	0	0
H2NCmale_00001282-RA	0	0
H2NCmale_00001284-RA	0	0
H2NCmale_00001286-RA	0	0
H2NCmale_00001287-RA	0	0
H2NCmale_00001288-RA	0	0
H2NCmale_00001289-RA	0	0
H2NCmale_00001290-RA	0	0
H2NCmale_00001291-RA	0	0
H2NCmale_00001292-RA	0	0
H2NCmale_00001293-RA	0	0
H2NCmale_00001294-RA	0	0
H2NCmale_00001295-RA	0	0
H2NCmale_00001296-RA	0	0
H2NCmale_00001297-RA	0	0
H2NCmale_00001298-RA	0	0
H2NCmale_00001300-RA	0	0
H2NCmale_00001301-RA	0	0
H2NCmale_00001303-RA	0	0
H2NCmale_00001304-RA	0	0
H2NCmale_00001305-RA	0	0
H2NCmale_00001313-RA	0	0
H2NCmale_00001323-RA	0	0
H2NCmale_00001324-RA	0	0
H2NCmale_00001325-RA	0	0
H2NCmale_00001326-RA	0	0
H2NCmale_00001328-RA	0	0
H2NCmale_00001329-RA	0	0
H2NCmale_00001330-RA	0	0
H2NCmale_00001331-RA	0	0
H2NCmale_00001336-RA	0	0
H2NCmale_00001337-RA	0	0
H2NCmale_00001338-RA	0	0
H2NCmale_00001339-RA	0	0
H2NCmale_00001340-RA	0	0
H2NCmale_00001341-RA	0	0
H2NCmale_00001342-RA	0	0
H2NCmale_00001348-RA	0	0
H2NCmale_00001351-RA	0	0
H2NCmale_00001352-RA	0	0
H2NCmale_00001353-RA	0	0
H2NCmale_00001354-RA	0	0
H2NCmale_00001355-RA	0	0
H2NCmale_00001356-RA	0	0
H2NCmale_00001357-RA	0	0
H2NCmale_00001358-RA	0	0
H2NCmale_00001359-RA	0	0
H2NCmale_00001360-RA	0	0
H2NCmale_00001361-RA	0	0
H2NCmale_00001362-RA	0	0
H2NCmale_00001363-RA	0	0
H2NCmale_00001364-RA	0	0
H2NCmale_00001365-RA	0	0
H2NCmale_00001366-RA	0	0
H2NCmale_00001367-RA	0	0
H2NCmale_00001368-RA	0	0
H2NCmale_00001369-RA	0	0
H2NCmale_00001370-RA	0	0
H2NCmale_00001371-RA	0	0
H2NCmale_00001372-RA	0	0
H2NCmale_00001373-RA	0	0
H2NCmale_00001374-RA	0	0
H2NCmale_00001375-RA	0	0
H2NCmale_00001376-RA	0	0
H2NCmale_00001377-RA	0	0
H2NCmale_00001378-RA	0	0
H2NCmale_00001379-RA	0	0
H2NCmale_00001380-RA	0	0
H2NCmale_00001381-RA	0	0
H2NCmale_00001382-RA	0	0
H2NCmale_00001383-RA	0	0
H2NCmale_00001384-RA	0	0
H2NCmale_00001385-RA	0	0
H2NCmale_00001386-RA	0	0
H2NCmale_00001387-RA	0	0
H2NCmale_00001388-RA	0	0
H2NCmale_00001389-RA	0	0
H2NCmale_00001390-RA	0	0
H2NCmale_00001391-RA	0	0
H2NCmale_00001392-RA	0	0
H2NCmale_00001404-RA	0	0
H2NCmale_00001405-RA	0	0
H2NCmale_00001406-RA	0	0
H2NCmale_00001407-RA	0	0
H2NCmale_00001408-RA	0	0
H2NCmale_00001409-RA	0	0
H2NCmale_00001410-RA	0	0
H2NCmale_00001411-RA	0	0
H2NCmale_00001412-RA	0	0
H2NCmale_00001415-RA	0	0
H2NCmale_00001416-RA	0	0
H2NCmale_00001417-RA	0	0
H2NCmale_00001418-RA	0	0
H2NCmale_00001419-RA	0	0
H2NCmale_00001420-RA	0	0
H2NCmale_00001425-RA	0	0
H2NCmale_00001426-RA	0	0
H2NCmale_00001427-RA	0	0
H2NCmale_00001432-RA	0	0
H2NCmale_00001433-RA	0	0
H2NCmale_00001434-RA	0	0
H2NCmale_00001435-RA	0	0
H2NCmale_00001436-RA	0	0
H2NCmale_00001437-RA	0	0
H2NCmale_00001441-RA	0	0
H2NCmale_00001445-RA	0	0
H2NCmale_00001446-RA	0	0
H2NCmale_00001447-RA	0	0
H2NCmale_00001458-RA	0	0
H2NCmale_00001460-RA	0	0
H2NCmale_00001463-RA	0	0
H2NCmale_00001468-RA	0	0
H2NCmale_00001469-RA	0	0
H2NCmale_00001470-RA	0	0
H2NCmale_00001471-RA	0	0
H2NCmale_00001487-RA	0	0
H2NCmale_00001488-RA	0	0
H2NCmale_00001491-RA	0	0
H2NCmale_00001492-RA	0	0
H2NCmale_00001493-RA	0	0
H2NCmale_00001494-RA	0	0
H2NCmale_00001495-RA	0	0
H2NCmale_00001496-RA	0	0
H2NCmale_00001497-RA	0	0
H2NCmale_00001498-RA	0	0
H2NCmale_00001500-RA	0	0
H2NCmale_00001501-RA	0	0
H2NCmale_00001502-RA	0	0
H2NCmale_00001503-RA	0	0
H2NCmale_00001507-RA	0	0
H2NCmale_00001509-RA	0	0
H2NCmale_00001510-RA	0	0
H2NCmale_00001511-RA	0	0
H2NCmale_00001513-RA	0	0
H2NCmale_00001514-RA	0	0
H2NCmale_00001516-RA	0	0
H2NCmale_00001519-RA	0	0
H2NCmale_00001520-RA	0	0
H2NCmale_00001522-RA	0	0
H2NCmale_00001523-RA	0	0
H2NCmale_00001524-RA	0	0
H2NCmale_00001525-RA	0	0
H2NCmale_00001526-RA	0	0
H2NCmale_00001527-RA	0	0
H2NCmale_00001528-RA	0	0
H2NCmale_00001529-RA	0	0
H2NCmale_00001530-RA	0	0
H2NCmale_00001539-RA	0	0
H2NCmale_00001540-RA	0	0
H2NCmale_00001541-RA	0	0
H2NCmale_00001542-RA	0	0
H2NCmale_00001544-RA	0	0
H2NCmale_00001545-RA	0	0
H2NCmale_00001556-RA	0	0
H2NCmale_00001557-RA	0	0
H2NCmale_00001558-RA	0	0
H2NCmale_00001559-RA	0	0
H2NCmale_00001560-RA	0	0
H2NCmale_00001561-RA	0	0
H2NCmale_00001562-RA	0	0
H2NCmale_00001563-RA	0	0
H2NCmale_00001564-RA	0	0
H2NCmale_00001565-RA	0	0
H2NCmale_00001566-RA	0	0
H2NCmale_00001567-RA	0	0
H2NCmale_00001568-RA	0	0
H2NCmale_00001569-RA	0	0
H2NCmale_00001570-RA	0	0
H2NCmale_00001571-RA	0	0
H2NCmale_00001572-RA	0	0
H2NCmale_00001573-RA	0	0
H2NCmale_00001574-RA	0	0
H2NCmale_00001575-RA	0	0
H2NCmale_00001576-RA	0	0
H2NCmale_00001577-RA	0	0
H2NCmale_00001578-RA	0	0
H2NCmale_00001579-RA	0	0
H2NCmale_00001580-RA	0	0
H2NCmale_00001581-RA	0	0
H2NCmale_00001582-RA	0	0
H2NCmale_00001583-RA	0	0
H2NCmale_00001584-RA	0	0
H2NCmale_00001585-RA	0	0
H2NCmale_00001586-RA	0	0
H2NCmale_00001587-RA	0	0
H2NCmale_00001588-RA	0	0
H2NCmale_00001589-RA	0	0
H2NCmale_00001590-RA	0	0
H2NCmale_00001591-RA	0	0
H2NCmale_00001592-RA	0	0
H2NCmale_00001593-RA	0	0
H2NCmale_00001594-RA	0	0
H2NCmale_00001595-RA	0	0
H2NCmale_00001596-RA	0	0
H2NCmale_00001597-RA	0	0
H2NCmale_00001598-RA	0	0
H2NCmale_00001599-RA	0	0
H2NCmale_00001600-RA	0	0
H2NCmale_00001601-RA	0	0
H2NCmale_00001602-RA	0	0
H2NCmale_00001603-RA	0	0
H2NCmale_00001604-RA	0	0
H2NCmale_00001605-RA	0	0
H2NCmale_00001606-RA	0	0
H2NCmale_00001607-RA	0	0
H2NCmale_00001608-RA	0	0
H2NCmale_00001609-RA	0	0
H2NCmale_00001610-RA	0	0
H2NCmale_00001611-RA	0	0
H2NCmale_00001612-RA	0	0
H2NCmale_00001613-RA	0	0
H2NCmale_00001614-RA	0	0
H2NCmale_00001615-RA	0	0
H2NCmale_00001616-RA	0	0
H2NCmale_00001617-RA	0	0
H2NCmale_00001618-RA	0	0
H2NCmale_00001619-RA	0	0
H2NCmale_00001620-RA	0	0
H2NCmale_00001621-RA	0	0
H2NCmale_00001622-RA	0	0
H2NCmale_00001623-RA	0	0
H2NCmale_00001624-RA	0	0
H2NCmale_00001625-RA	0	0
H2NCmale_00001626-RA	0	0
H2NCmale_00001627-RA	0	0
H2NCmale_00001628-RA	0	0
H2NCmale_00001629-RA	0	0
H2NCmale_00001630-RA	0	0
H2NCmale_00001631-RA	0	0
H2NCmale_00001632-RA	0	0
H2NCmale_00001633-RA	0	0
H2NCmale_00001634-RA	0	0
H2NCmale_00001635-RA	0	0
H2NCmale_00001636-RA	0	0
H2NCmale_00001637-RA	0	0
H2NCmale_00001638-RA	0	0
H2NCmale_00001639-RA	0	0
H2NCmale_00001640-RA	0	0
H2NCmale_00001641-RA	0	0
H2NCmale_00001642-RA	0	0
H2NCmale_00001643-RA	0	0
H2NCmale_00001644-RA	0	0
H2NCmale_00001645-RA	0	0
H2NCmale_00001646-RA	0	0
H2NCmale_00001647-RA	0	0
H2NCmale_00001648-RA	0	0
H2NCmale_00001649-RA	0	0
H2NCmale_00001650-RA	0	0
H2NCmale_00001651-RA	0	0
H2NCmale_00001652-RA	0	0
H2NCmale_00001653-RA	0	0
H2NCmale_00001654-RA	0	0
H2NCmale_00001655-RA	0	0
H2NCmale_00001656-RA	0	0
H2NCmale_00001657-RA	0	0
H2NCmale_00001658-RA	0	0
H2NCmale_00001659-RA	0	0
H2NCmale_00001660-RA	0	0
H2NCmale_00001661-RA	0	0
H2NCmale_00001662-RA	0	0
H2NCmale_00001663-RA	0	0
H2NCmale_00001664-RA	0	0
H2NCmale_00001665-RA	0	0
H2NCmale_00001666-RA	0	0
H2NCmale_00001667-RA	0	0
H2NCmale_00001668-RA	0	0
H2NCmale_00001669-RA	0	0
H2NCmale_00001670-RA	0	0
H2NCmale_00001671-RA	0	0
H2NCmale_00001672-RA	0	0
H2NCmale_00001673-RA	0	0
H2NCmale_00001674-RA	0	0
H2NCmale_00001675-RA	0	0
H2NCmale_00001676-RA	0	0
H2NCmale_00001677-RA	0	0
H2NCmale_00001678-RA	0	0
H2NCmale_00001679-RA	0	0
H2NCmale_00001680-RA	0	0
H2NCmale_00001681-RA	0	0
H2NCmale_00001682-RA	0	0
H2NCmale_00001683-RA	0	0
H2NCmale_00001684-RA	0	0
H2NCmale_00001685-RA	0	0
H2NCmale_00001686-RA	0	0
H2NCmale_00001687-RA	0	0
H2NCmale_00001688-RA	0	0
H2NCmale_00001689-RA	0	0
H2NCmale_00001690-RA	0	0
H2NCmale_00001691-RA	0	0
H2NCmale_00001692-RA	0	0
H2NCmale_00001693-RA	0	0
H2NCmale_00001694-RA	0	0
H2NCmale_00001695-RA	0	0
H2NCmale_00001696-RA	0	0
H2NCmale_00001697-RA	0	0
H2NCmale_00001698-RA	0	0
H2NCmale_00001699-RA	0	0
H2NCmale_00001700-RA	0	0
H2NCmale_00001701-RA	0	0
H2NCmale_00001702-RA	0	0
H2NCmale_00001703-RA	0	0
H2NCmale_00001704-RA	0	0
H2NCmale_00001705-RA	0	0
H2NCmale_00001706-RA	0	0
H2NCmale_00001707-RA	0	0
H2NCmale_00001708-RA	0	0
H2NCmale_00001709-RA	0	0
H2NCmale_00001710-RA	0	0
H2NCmale_00001711-RA	0	0
H2NCmale_00001712-RA	0	0
H2NCmale_00001713-RA	0	0
H2NCmale_00001714-RA	0	0
H2NCmale_00001715-RA	0	0
H2NCmale_00001716-RA	0	0
H2NCmale_00001717-RA	0	0
H2NCmale_00001718-RA	0	0
H2NCmale_00001719-RA	0	0
H2NCmale_00001720-RA	0	0
H2NCmale_00001721-RA	0	0
H2NCmale_00001722-RA	0	0
H2NCmale_00001723-RA	0	0
H2NCmale_00001724-RA	0	0
H2NCmale_00001725-RA	0	0
H2NCmale_00001726-RA	0	0
H2NCmale_00001727-RA	0	0
H2NCmale_00001728-RA	0	0
H2NCmale_00001729-RA	0	0
H2NCmale_00001730-RA	0	0
H2NCmale_00001731-RA	0	0
H2NCmale_00001732-RA	0	0
H2NCmale_00001733-RA	0	0
H2NCmale_00001734-RA	0	0
H2NCmale_00001735-RA	0	0
H2NCmale_00001736-RA	0	0
H2NCmale_00001737-RA	0	0
H2NCmale_00001738-RA	0	0
H2NCmale_00001739-RA	0	0
H2NCmale_00001740-RA	0	0
H2NCmale_00001741-RA	0	0
H2NCmale_00001742-RA	0	0
H2NCmale_00001743-RA	0	0
H2NCmale_00001745-RA	0	0
H2NCmale_00001746-RA	0	0
H2NCmale_00001747-RA	0	0
H2NCmale_00001748-RA	0	0
H2NCmale_00001749-RA	0	0
H2NCmale_00001751-RA	0	0
H2NCmale_00001752-RA	0	0
H2NCmale_00001754-RA	0	0
H2NCmale_00001755-RA	0	0
H2NCmale_00001756-RA	0	0
H2NCmale_00001763-RA	0	0
H2NCmale_00001764-RA	0	0
H2NCmale_00001765-RA	0	0
H2NCmale_00001766-RA	0	0
H2NCmale_00001767-RA	0	0
H2NCmale_00001768-RA	0	0
H2NCmale_00001769-RA	0	0
H2NCmale_00001770-RA	0	0
H2NCmale_00001771-RA	0	0
H2NCmale_00001773-RA	0	0
H2NCmale_00001774-RA	0	0
H2NCmale_00001775-RA	0	0
H2NCmale_00001776-RA	0	0
H2NCmale_00001777-RA	0	0
H2NCmale_00001778-RA	0	0
H2NCmale_00001779-RA	0	0
H2NCmale_00001780-RA	0	0
H2NCmale_00001781-RA	0	0
H2NCmale_00001784-RA	0	0
H2NCmale_00001785-RA	0	0
H2NCmale_00001786-RA	0	0
H2NCmale_00001787-RA	0	0
H2NCmale_00001789-RA	0	0
H2NCmale_00001790-RA	0	0
H2NCmale_00001791-RA	0	0
H2NCmale_00001794-RA	0	0
H2NCmale_00001796-RA	0	0
H2NCmale_00001797-RA	0	0
H2NCmale_00001798-RA	0	0
H2NCmale_00001799-RA	0	0
H2NCmale_00001800-RA	0	0
H2NCmale_00001802-RA	0	0
H2NCmale_00001803-RA	0	0
H2NCmale_00001805-RA	0	0
H2NCmale_00001806-RA	0	0
H2NCmale_00001807-RA	0	0
H2NCmale_00001808-RA	0	0
H2NCmale_00001809-RA	0	0
H2NCmale_00001810-RA	0	0
H2NCmale_00001811-RA	0	0
H2NCmale_00001812-RA	0	0
H2NCmale_00001813-RA	0	0
H2NCmale_00001814-RA	0	0
H2NCmale_00001815-RA	0	0
H2NCmale_00001817-RA	0	0
H2NCmale_00001819-RA	0	0
H2NCmale_00001826-RA	0	0
H2NCmale_00001827-RA	0	0
H2NCmale_00001828-RA	0	0
H2NCmale_00001829-RA	0	0
H2NCmale_00001832-RA	0	0
H2NCmale_00001834-RA	0	0
H2NCmale_00001835-RA	0	0
H2NCmale_00001836-RA	0	0
H2NCmale_00001842-RA	0	0
H2NCmale_00001843-RA	0	0
H2NCmale_00001844-RA	0	0
H2NCmale_00001849-RA	0	0
H2NCmale_00001853-RA	0	0
H2NCmale_00001854-RA	0	0
H2NCmale_00001855-RA	0	0
H2NCmale_00001856-RA	0	0
H2NCmale_00001857-RA	0	0
H2NCmale_00001860-RA	0	0
H2NCmale_00001872-RA	0	0
H2NCmale_00001873-RA	0	0
H2NCmale_00001874-RA	0	0
H2NCmale_00001876-RA	0	0
H2NCmale_00001877-RA	0	0
H2NCmale_00001879-RA	0	0
H2NCmale_00001880-RA	0	0
H2NCmale_00001881-RA	0	0
H2NCmale_00001887-RA	0	0
H2NCmale_00001888-RA	0	0
H2NCmale_00001889-RA	0	0
H2NCmale_00001890-RA	0	0
H2NCmale_00001893-RA	0	0
H2NCmale_00001898-RA	0	0
H2NCmale_00001900-RA	0	0
H2NCmale_00001901-RA	0	0
H2NCmale_00001903-RA	0	0
H2NCmale_00001904-RA	0	0
H2NCmale_00001910-RA	0	0
H2NCmale_00001911-RA	0	0
H2NCmale_00001912-RA	0	0
H2NCmale_00001917-RA	0	0
H2NCmale_00001924-RA	0	0
H2NCmale_00001925-RA	0	0
H2NCmale_00001926-RA	0	0
H2NCmale_00001927-RA	0	0
H2NCmale_00001929-RA	0	0
H2NCmale_00001930-RA	0	0
H2NCmale_00001931-RA	0	0
H2NCmale_00001933-RA	0	0
H2NCmale_00001935-RA	0	0
H2NCmale_00001940-RA	0	0
H2NCmale_00001944-RA	0	0
H2NCmale_00001945-RA	0	0
H2NCmale_00001948-RA	0	0
H2NCmale_00001949-RA	0	0
H2NCmale_00001953-RA	0	0
H2NCmale_00001954-RA	0	0
H2NCmale_00001955-RA	0	0
H2NCmale_00001956-RA	0	0
H2NCmale_00001957-RA	0	0
H2NCmale_00001958-RA	0	0
H2NCmale_00001959-RA	0	0
H2NCmale_00001960-RA	0	0
H2NCmale_00001961-RA	0	0
H2NCmale_00001963-RA	0	0
H2NCmale_00001964-RA	0	0
H2NCmale_00001965-RA	0	0
H2NCmale_00001966-RA	0	0
H2NCmale_00001967-RA	0	0
H2NCmale_00001968-RA	0	0
H2NCmale_00001969-RA	0	0
H2NCmale_00001970-RA	0	0
H2NCmale_00001974-RA	0	0
H2NCmale_00001976-RA	0	0
H2NCmale_00001982-RA	0	0
H2NCmale_00001983-RA	0	0
H2NCmale_00001987-RA	0	0
H2NCmale_00001988-RA	0	0
H2NCmale_00001989-RA	0	0
H2NCmale_00001991-RA	0	0
H2NCmale_00001992-RA	0	0
H2NCmale_00001993-RA	0	0
H2NCmale_00001994-RA	0	0
H2NCmale_00001995-RA	0	0
H2NCmale_00001998-RA	0	0
H2NCmale_00001999-RA	0	0
H2NCmale_00002001-RA	0	0
H2NCmale_00002002-RA	0	0
H2NCmale_00002014-RA	0	0
H2NCmale_00002017-RA	0	0
H2NCmale_00002018-RA	0	0
H2NCmale_00002024-RA	0	0
H2NCmale_00002025-RA	0	0
H2NCmale_00002027-RA	0	0
H2NCmale_00002028-RA	0	0
H2NCmale_00002031-RA	0	0
H2NCmale_00002032-RA	0	0
H2NCmale_00002033-RA	0	0
H2NCmale_00002036-RA	0	0
H2NCmale_00002037-RA	0	0
H2NCmale_00002044-RA	0	0
H2NCmale_00002048-RA	0	0
H2NCmale_00002049-RA	0	0
H2NCmale_00002050-RA	0	0
H2NCmale_00002051-RA	0	0
H2NCmale_00002052-RA	0	0
H2NCmale_00002054-RA	0	0
H2NCmale_00002056-RA	0	0
H2NCmale_00002057-RA	0	0
H2NCmale_00002058-RA	0	0
H2NCmale_00002060-RA	0	0
H2NCmale_00002061-RA	0	0
H2NCmale_00002062-RA	0	0
H2NCmale_00002064-RA	0	0
H2NCmale_00002068-RA	0	0
H2NCmale_00002069-RA	0	0
H2NCmale_00002070-RA	0	0
H2NCmale_00002072-RA	0	0
H2NCmale_00002075-RA	0	0
H2NCmale_00002077-RA	0	0
H2NCmale_00002079-RA	0	0
H2NCmale_00002080-RA	0	0
H2NCmale_00002084-RA	0	0
H2NCmale_00002085-RA	0	0
H2NCmale_00002086-RA	0	0
H2NCmale_00002087-RA	0	0
H2NCmale_00002088-RA	0	0
H2NCmale_00002089-RA	0	0
H2NCmale_00002090-RA	0	0
H2NCmale_00002091-RA	0	0
H2NCmale_00002092-RA	0	0
H2NCmale_00002093-RA	0	0
H2NCmale_00002094-RA	0	0
H2NCmale_00002095-RA	0	0
H2NCmale_00002096-RA	0	0
H2NCmale_00002097-RA	0	0
H2NCmale_00002098-RA	0	0
H2NCmale_00002099-RA	0	0
H2NCmale_00002101-RA	0	0
H2NCmale_00002103-RA	0	0
H2NCmale_00002106-RA	0	0
H2NCmale_00002107-RA	0	0
H2NCmale_00002109-RA	0	0
H2NCmale_00002112-RA	0	0
H2NCmale_00002115-RA	0	0
H2NCmale_00002117-RA	0	0
H2NCmale_00002118-RA	0	0
H2NCmale_00002119-RA	0	0
H2NCmale_00002120-RA	0	0
H2NCmale_00002121-RA	0	0
H2NCmale_00002122-RA	0	0
H2NCmale_00002123-RA	0	0
H2NCmale_00002124-RA	0	0
H2NCmale_00002125-RA	0	0
H2NCmale_00002127-RA	0	0
H2NCmale_00002128-RA	0	0
H2NCmale_00002129-RA	0	0
H2NCmale_00002130-RA	0	0
H2NCmale_00002131-RA	0	0
H2NCmale_00002133-RA	0	0
H2NCmale_00002134-RA	0	0
H2NCmale_00002140-RA	0	0
H2NCmale_00002141-RA	0	0
H2NCmale_00002144-RA	0	0
H2NCmale_00002146-RA	0	0
H2NCmale_00002147-RA	0	0
H2NCmale_00002149-RA	0	0
H2NCmale_00002150-RA	0	0
H2NCmale_00002155-RA	0	0
H2NCmale_00002159-RA	0	0
H2NCmale_00002160-RA	0	0
H2NCmale_00002162-RA	0	0
H2NCmale_00002163-RA	0	0
H2NCmale_00002164-RA	0	0
H2NCmale_00002165-RA	0	0
H2NCmale_00002166-RA	0	0
H2NCmale_00002167-RA	0	0
H2NCmale_00002168-RA	0	0
H2NCmale_00002169-RA	0	0
H2NCmale_00002170-RA	0	0
H2NCmale_00002171-RA	0	0
H2NCmale_00002172-RA	0	0
H2NCmale_00002173-RA	0	0
H2NCmale_00002174-RA	0	0
H2NCmale_00002175-RA	0	0
H2NCmale_00002176-RA	0	0
H2NCmale_00002177-RA	0	0
H2NCmale_00002178-RA	0	0
H2NCmale_00002179-RA	0	0
H2NCmale_00002180-RA	0	0
H2NCmale_00002181-RA	0	0
H2NCmale_00002182-RA	0	0
H2NCmale_00002184-RA	0	0
H2NCmale_00002185-RA	0	0
H2NCmale_00002187-RA	0	0
H2NCmale_00002188-RA	0	0
H2NCmale_00002189-RA	0	0
H2NCmale_00002190-RA	0	0
H2NCmale_00002191-RA	0	0
H2NCmale_00002195-RA	0	0
H2NCmale_00002196-RA	0	0
H2NCmale_00002201-RA	0	0
H2NCmale_00002202-RA	0	0
H2NCmale_00002203-RA	0	0
H2NCmale_00002204-RA	0	0
H2NCmale_00002205-RA	0	0
H2NCmale_00002206-RA	0	0
H2NCmale_00002207-RA	0	0
H2NCmale_00002208-RA	0	0
H2NCmale_00002209-RA	0	0
H2NCmale_00002210-RA	0	0
H2NCmale_00002211-RA	0	0
H2NCmale_00002212-RA	0	0
H2NCmale_00002213-RA	0	0
H2NCmale_00002214-RA	0	0
H2NCmale_00002215-RA	0	0
H2NCmale_00002216-RA	0	0
H2NCmale_00002220-RA	0	0
H2NCmale_00002221-RA	0	0
H2NCmale_00002222-RA	0	0
H2NCmale_00002223-RA	0	0
H2NCmale_00002224-RA	0	0
H2NCmale_00002225-RA	0	0
H2NCmale_00002226-RA	0	0
H2NCmale_00002227-RA	0	0
H2NCmale_00002228-RA	0	0
H2NCmale_00002229-RA	0	0
H2NCmale_00002230-RA	0	0
H2NCmale_00002231-RA	0	0
H2NCmale_00002232-RA	0	0
H2NCmale_00002235-RA	0	0
H2NCmale_00002237-RA	0	0
H2NCmale_00002238-RA	0	0
H2NCmale_00002239-RA	0	0
H2NCmale_00002240-RA	0	0
H2NCmale_00002241-RA	0	0
H2NCmale_00002242-RA	0	0
H2NCmale_00002243-RA	0	0
H2NCmale_00002244-RA	0	0
H2NCmale_00002245-RA	0	0
H2NCmale_00002246-RA	0	0
H2NCmale_00002248-RA	0	0
H2NCmale_00002249-RA	0	0
H2NCmale_00002250-RA	0	0
H2NCmale_00002252-RA	0	0
H2NCmale_00002254-RA	0	0
H2NCmale_00002255-RA	0	0
H2NCmale_00002256-RA	0	0
H2NCmale_00002257-RA	0	0
H2NCmale_00002259-RA	0	0
H2NCmale_00002261-RA	0	0
H2NCmale_00002262-RA	0	0
H2NCmale_00002263-RA	0	0
H2NCmale_00002264-RA	0	0
H2NCmale_00002265-RA	0	0
H2NCmale_00002266-RA	0	0
H2NCmale_00002267-RA	0	0
H2NCmale_00002268-RA	0	0
H2NCmale_00002270-RA	0	0
H2NCmale_00002273-RA	0	0
H2NCmale_00002274-RA	0	0
H2NCmale_00002275-RA	0	0
H2NCmale_00002276-RA	0	0
H2NCmale_00002277-RA	0	0
H2NCmale_00002278-RA	0	0
H2NCmale_00002279-RA	0	0
H2NCmale_00002281-RA	0	0
H2NCmale_00002282-RA	0	0
H2NCmale_00002283-RA	0	0
H2NCmale_00002284-RA	0	0
H2NCmale_00002285-RA	0	0
H2NCmale_00002286-RA	0	0
H2NCmale_00002287-RA	0	0
H2NCmale_00002288-RA	0	0
H2NCmale_00002290-RA	0	0
H2NCmale_00002291-RA	0	0
H2NCmale_00002292-RA	0	0
H2NCmale_00002294-RA	0	0
H2NCmale_00002298-RA	0	0
H2NCmale_00002300-RA	0	0
H2NCmale_00002301-RA	0	0
H2NCmale_00002302-RA	0	0
H2NCmale_00002304-RA	0	0
H2NCmale_00002313-RA	0	0
H2NCmale_00002314-RA	0	0
H2NCmale_00002315-RA	0	0
H2NCmale_00002316-RA	0	0
H2NCmale_00002317-RA	0	0
H2NCmale_00002318-RA	0	0
H2NCmale_00002320-RA	0	0
H2NCmale_00002321-RA	0	0
H2NCmale_00002322-RA	0	0
H2NCmale_00002323-RA	0	0
H2NCmale_00002324-RA	0	0
H2NCmale_00002325-RA	0	0
H2NCmale_00002326-RA	0	0
H2NCmale_00002327-RA	0	0
H2NCmale_00002329-RA	0	0
H2NCmale_00002330-RA	0	0
H2NCmale_00002333-RA	0	0
H2NCmale_00002334-RA	0	0
H2NCmale_00002337-RA	0	0
H2NCmale_00002338-RA	0	0
H2NCmale_00002339-RA	0	0
H2NCmale_00002349-RA	0	0
H2NCmale_00002350-RA	0	0
H2NCmale_00002351-RA	0	0
H2NCmale_00002352-RA	0	0
H2NCmale_00002353-RA	0	0
H2NCmale_00002354-RA	0	0
H2NCmale_00002355-RA	0	0
H2NCmale_00002356-RA	0	0
H2NCmale_00002357-RA	0	0
H2NCmale_00002358-RA	0	0
H2NCmale_00002359-RA	0	0
H2NCmale_00002360-RA	0	0
H2NCmale_00002361-RA	0	0
H2NCmale_00002363-RA	0	0
H2NCmale_00002364-RA	0	0
H2NCmale_00002365-RA	0	0
H2NCmale_00002368-RA	0	0
H2NCmale_00002369-RA	0	0
H2NCmale_00002371-RA	0	0
H2NCmale_00002372-RA	0	0
H2NCmale_00002374-RA	0	0
H2NCmale_00002376-RA	0	0
H2NCmale_00002377-RA	0	0
H2NCmale_00002378-RA	0	0
H2NCmale_00002379-RA	0	0
H2NCmale_00002380-RA	0	0
H2NCmale_00002381-RA	0	0
H2NCmale_00002383-RA	0	0
H2NCmale_00002384-RA	0	0
H2NCmale_00002385-RA	0	0
H2NCmale_00002387-RA	0	0
H2NCmale_00002388-RA	0	0
H2NCmale_00002389-RA	0	0
H2NCmale_00002390-RA	0	0
H2NCmale_00002391-RA	0	0
H2NCmale_00002392-RA	0	0
H2NCmale_00002393-RA	0	0
H2NCmale_00002394-RA	0	0
H2NCmale_00002395-RA	0	0
H2NCmale_00002396-RA	0	0
